time,Qdensity
0,0.17882
0.733333,0.205165
1.46667,0.195504
2.2,0.210944
2.93333,0.209247
3.66667,0.210581
4.4,0.206367
5.13333,0.199586
5.86667,0.247231
6.6,0.28113
7.33333,0.251082
8.06667,0.272144
8.8,0.273498
9.53333,0.257153
10.2667,0.243462
11,0.237086
11.7333,0.238959
12.4667,0.239536
13.2,0.239372
13.9333,0.238904
14.6667,0.238428
15.4,0.237839
16.1333,0.23304
16.8667,0.235459
17.6,0.235506
18.3333,0.23684
19.0667,0.255011
19.8,0.245327
20.5333,0.243817
21.2667,0.23732
22,0.235873
22.7333,0.24249
23.4667,0.252635
24.2,0.248456
24.9333,0.24487
25.6667,0.251964
26.4,0.263431
27.1333,0.281251
27.8667,0.322446
28.6,0.371172
29.3333,0.398898
30.0667,0.42122
30.8,0.439742
31.5333,0.447624
32.2667,0.445892
33,0.44478
33.7333,0.447893
34.4667,0.470828
35.2,0.516155
35.9333,0.516175
36.6667,0.522398
37.4,0.521517
38.1333,0.51637
38.8667,0.519121
39.6,0.547432
40.3333,0.573106
41.0667,0.590813
41.8,0.597032
42.5333,0.608195
43.2667,0.617025
44,0.619628
44.7333,0.610435
45.4667,0.611457
46.2,0.607813
46.9333,0.611161
47.6667,0.633569
48.4,0.656219
49.1333,0.664799
49.8667,0.688744
50.6,0.693743
51.3333,0.70432
52.0667,0.70281
52.8,0.701187
53.5333,0.688893
54.2667,0.701773
55,0.717029
55.7333,0.720041
56.4667,0.720583
57.2,0.71958
57.9333,0.71793
58.6667,0.719725
59.4,0.720521
60.1333,0.722249
60.8667,0.72191
61.6,0.719998
62.3333,0.719639
63.0667,0.717606
63.8,0.718207
64.5333,0.717403
65.2667,0.712924
66,0.715171
66.7333,0.716244
67.4667,0.713521
68.2,0.712881
68.9333,0.713993
69.6667,0.714297
70.4,0.715445
71.1333,0.714266
71.8667,0.714192
72.6,0.712592
73.3333,0.713431
74.0667,0.714508
74.8,0.714422
75.5333,0.709853
76.2667,0.706997
77,0.709553
77.7333,0.702631
78.4667,0.709877
79.2,0.713139
79.9333,0.714477
80.6667,0.716237
81.4,0.712928
82.1333,0.710478
82.8667,0.709018
83.6,0.712682
84.3333,0.712319
85.0667,0.710544
85.8,0.708187
86.5333,0.706068
87.2667,0.70505
88,0.706771
88.7333,0.705776
89.4667,0.705596
90.2,0.705253
90.9333,0.706111
91.6667,0.703318
92.4,0.702299
93.1333,0.70448
93.8667,0.706693
94.6,0.711141
95.3333,0.714348
96.0667,0.709865
96.8,0.714485
97.5333,0.715413
98.2667,0.724438
99,0.736842
99.7333,0.745754
100.467,0.739191
101.2,0.741411
101.933,0.746136
102.667,0.756234
103.4,0.758166
104.133,0.760448
104.867,0.764767
105.6,0.781885
106.333,0.777831
107.067,0.742543
107.8,0.736975
108.533,0.724126
109.267,0.713751
110,0.692814
110.733,0.691866
111.467,0.717399
112.2,0.718496
112.933,0.731824
113.667,0.715519
114.4,0.725382
115.133,0.74829
115.867,0.653858
116.6,0.536492
117.333,0.466856
118.067,0.474125
118.8,0.480957
119.533,0.391309
120.267,0.401173
121,0.40836
121.733,0.377559
122.467,0.348916
123.2,0.321876
123.933,0.294622
124.667,0.270158
125.4,0.327772
126.133,0.378792
126.867,0.468678
127.6,0.57734
128.333,0.486646
129.067,0.359591
129.8,0.31984
130.533,0.267325
131.267,0.226235
132,0.155819
132.733,0.142838
133.467,0.178071
134.2,0.323238
134.933,0.459497
135.667,0.527151
136.4,0.364371
137.133,0.288204
137.867,0.218966
138.6,0.185609
139.333,0.143321
140.067,0.171695
140.8,0.274212
141.533,0.525153
142.267,0.726354
143,0.722039
143.733,0.469501
144.467,0.429617
145.2,0.305344
145.933,0.220211
146.667,0.167696
147.4,0.147169
148.133,0.136731
148.867,0.139513
149.6,0.143435
150.333,0.142842
151.067,0.152776
151.8,0.212454
152.533,0.216367
153.267,0.202773
154,0.229981
154.733,0.202321
155.467,0.173693
156.2,0.149592
156.933,0.157247
157.667,0.146318
158.4,0.137691
159.133,0.18582
159.867,0.265881
160.6,0.207424
161.333,0.186078
162.067,0.143119
162.8,0.162554
163.533,0.14306
164.267,0.164243
165,0.14702
165.733,0.138077
166.467,0.140887
167.2,0.152186
167.933,0.192761
168.667,0.198653
169.4,0.173818
170.133,0.187759
170.867,0.154699
171.6,0.126376
172.333,0.125123
173.067,0.125041
173.8,0.124686
174.533,0.123559
175.267,0.156833
176,0.184618
176.733,0.284778
177.467,0.311642
178.2,0.299456
178.933,0.234171
179.667,0.244808
180.4,0.201927
181.133,0.179011
181.867,0.181274
182.6,0.202676
183.333,0.192941
184.067,0.196437
184.8,0.203398
185.533,0.200085
186.267,0.196636
187,0.186417
187.733,0.18655
188.467,0.18472
189.2,0.183214
189.933,0.189094
190.667,0.185145
191.4,0.18763
192.133,0.194755
192.867,0.195497
193.6,0.196382
194.333,0.194697
195.067,0.196339
195.8,0.198879
196.533,0.235342
197.267,0.328388
198,0.44835
198.733,0.577551
199.467,0.688503
200.2,0.761256
200.933,0.778716
201.667,0.794823
202.4,0.812834
203.133,0.807332
203.867,0.800079
204.6,0.794632
205.333,0.795108
206.067,0.801218
206.8,0.797234
207.533,0.788268
208.267,0.788451
209,0.788689
209.733,0.785509
210.467,0.783945
211.2,0.782497
211.933,0.777928
212.667,0.771354
213.4,0.770671
214.133,0.767776
214.867,0.762286
215.6,0.761802
216.333,0.759722
217.067,0.758552
217.8,0.759266
218.533,0.760393
219.267,0.769976
220,0.768618
220.733,0.769215
221.467,0.769188
222.2,0.767971
222.933,0.769196
223.667,0.769621
224.4,0.768958
225.133,0.77071
225.867,0.769809
226.6,0.768849
227.333,0.77055
228.067,0.770784
228.8,0.773082
229.533,0.784042
230.267,0.785236
231,0.786497
231.733,0.784924
232.467,0.78494
233.2,0.78444
233.933,0.784472
234.667,0.785502
235.4,0.787355
236.133,0.785369
236.867,0.785115
237.6,0.784237
238.333,0.784265
239.067,0.785201
239.8,0.78455
240.533,0.78437
241.267,0.786996
242,0.789025
242.733,0.790032
243.467,0.788342
244.2,0.786325
244.933,0.783914
245.667,0.785076
246.4,0.784163
247.133,0.785264
247.867,0.783418
248.6,0.782934
249.333,0.782965
250.067,0.782642
250.8,0.780683
251.533,0.778396
252.267,0.777234
253,0.775587
253.733,0.771385
254.467,0.775556
255.2,0.783211
255.933,0.783141
256.667,0.782025
257.4,0.780347
258.133,0.781241
258.867,0.781576
259.6,0.781725
260.333,0.782903
261.067,0.782216
261.8,0.782552
262.533,0.782478
263.267,0.785599
264,0.785365
264.733,0.785591
265.467,0.783047
266.2,0.787706
266.933,0.785611
267.667,0.785708
268.4,0.783758
269.133,0.785002
269.867,0.787261
270.6,0.786532
271.333,0.790894
272.067,0.786438
272.8,0.786259
273.533,0.785283
274.267,0.784183
275,0.784713
275.733,0.782778
276.467,0.786114
277.2,0.787546
277.933,0.785135
278.667,0.779583
279.4,0.787386
280.133,0.796641
280.867,0.794316
281.6,0.803653
282.333,0.823802
283.067,0.823131
283.8,0.777721
284.533,0.771701
285.267,0.80162
286,0.811062
286.733,0.780769
287.467,0.771194
288.2,0.746226
288.933,0.720166
289.667,0.673332
290.4,0.681163
291.133,0.687219
291.867,0.690001
292.6,0.71038
293.333,0.641716
294.067,0.538942
294.8,0.644591
295.533,0.618125
296.267,0.577496
297,0.54698
297.733,0.562872
298.467,0.571308
299.2,0.566462
299.933,0.612476
300.667,0.697644
301.4,0.763175
302.133,0.773445
302.867,0.767819
303.6,0.752676
304.333,0.68446
305.067,0.628934
305.8,0.574944
306.533,0.611422
307.267,0.598796
308,0.635001
308.733,0.589143
309.467,0.619202
310.2,0.630299
310.933,0.648973
311.667,0.618695
312.4,0.506046
313.133,0.471507
313.867,0.489654
314.6,0.626694
315.333,0.619944
316.067,0.617997
316.8,0.39582
317.533,0.267704
318.267,0.241136
319,0.202333
319.733,0.155339
320.467,0.137594
321.2,0.133028
321.933,0.134804
322.667,0.135416
323.4,0.135007
324.133,0.132545
324.867,0.131085
325.6,0.130313
326.333,0.131667
327.067,0.139088
327.8,0.143965
328.533,0.179495
329.267,0.240496
330,0.258082
330.733,0.189862
331.467,0.219922
332.2,0.195387
332.933,0.179292
333.667,0.181259
334.4,0.172171
335.133,0.156814
335.867,0.141277
336.6,0.176186
337.333,0.293814
338.067,0.411384
338.8,0.456633
339.533,0.283916
340.267,0.20943
341,0.171555
341.733,0.141214
342.467,0.118006
343.2,0.118081
343.933,0.118931
344.667,0.118685
345.4,0.119052
346.133,0.118724
346.867,0.118611
347.6,0.118553
348.333,0.119805
349.067,0.119407
349.8,0.119474
350.533,0.135736
351.267,0.18241
352,0.180443
352.733,0.222376
353.467,0.349926
354.2,0.395562
354.933,0.364948
355.667,0.311478
356.4,0.334206
357.133,0.349443
357.867,0.319961
358.6,0.289011
359.333,0.305933
360.067,0.318509
360.8,0.304825
361.533,0.333297
362.267,0.35043
363,0.378566
363.733,0.405804
364.467,0.412242
365.2,0.427253
365.933,0.456146
366.667,0.544014
367.4,0.630959
368.133,0.646324
368.867,0.666032
369.6,0.684753
370.333,0.673855
371.067,0.661381
371.8,0.659204
372.533,0.681413
373.267,0.69988
374,0.695807
374.733,0.69359
375.467,0.690336
376.2,0.70107
376.933,0.697664
377.667,0.696014
378.4,0.697988
379.133,0.692295
379.867,0.695627
380.6,0.688128
381.333,0.69123
382.067,0.69098
