density,time
0.713408,88.1774
0.712951,88.2441
0.712046,88.3108
0.710907,88.3775
0.709662,88.4442
0.709631,88.5109
0.709549,88.5776
0.709732,88.6443
0.709311,88.711
0.71031,88.7777
0.712272,88.8444
0.712924,88.9111
0.713899,88.9778
0.71418,89.0445
0.713697,89.1112
0.713962,89.1779
0.71434,89.2446
0.714629,89.3113
0.716447,89.378
0.715558,89.4447
0.715023,89.5114
0.713864,89.5781
0.71411,89.6448
0.713853,89.7115
0.713513,89.7782
0.713377,89.8449
0.714297,89.9116
0.714914,89.9783
0.714418,90.045
0.71402,90.1117
0.713876,90.1784
0.713802,90.2451
0.714855,90.3118
0.715413,90.3785
0.716654,90.4452
0.718863,90.5119
0.720357,90.5786
0.723888,90.6453
0.726662,90.712
0.727536,90.7787
0.730962,90.8454
0.730826,90.9121
0.733888,90.9788
0.734193,91.0455
0.736109,91.1122
0.73541,91.1789
0.738243,91.2456
0.736631,91.3123
0.735039,91.379
0.734201,91.4457
0.734509,91.5124
0.735055,91.5791
0.735196,91.6458
0.737334,91.7125
0.741259,91.7792
0.741442,91.8459
0.743389,91.9126
0.744759,91.9793
0.746897,92.046
0.749148,92.1127
0.747108,92.1794
0.746066,92.2461
0.742714,92.3128
0.742133,92.3795
0.740244,92.4462
0.737236,92.5129
0.737349,92.5796
0.739054,92.6463
0.740393,92.713
0.741236,92.7797
0.742234,92.8464
0.743744,92.9131
0.743245,92.9798
0.742191,93.0465
0.740681,93.1132
0.740038,93.1799
0.742761,93.2466
0.741458,93.3133
0.743581,93.38
0.742812,93.4467
0.742777,93.5134
0.740518,93.5801
0.740721,93.6468
0.741622,93.7135
0.741099,93.7802
0.741555,93.8469
0.741813,93.9136
0.746483,93.9803
0.74534,94.047
0.744213,94.1137
0.744197,94.1804
0.746117,94.2471
0.745352,94.3138
0.74671,94.3805
0.746889,94.4472
0.751556,94.5139
0.754642,94.5806
0.755142,94.6473
0.757647,94.714
0.758727,94.7807
0.760643,94.8474
0.762766,94.9141
0.761283,94.9808
0.761868,95.0475
0.762364,95.1142
0.759917,95.1809
0.758423,95.2476
0.759114,95.3143
0.758747,95.381
0.757744,95.4477
0.758926,95.5144
0.760319,95.5811
0.762902,95.6478
0.762699,95.7145
0.764206,95.7812
0.761178,95.8479
0.761872,95.9146
0.762411,95.9813
0.760596,96.048
0.759777,96.1147
0.757955,96.1814
0.755723,96.2481
0.756663,96.3148
0.75474,96.3815
0.754533,96.4482
0.757186,96.5149
0.76021,96.5816
0.76293,96.6483
0.764596,96.715
0.764479,96.7817
0.765637,96.8484
0.770175,96.9151
0.769286,96.9818
0.766671,97.0485
0.766234,97.1152
0.767756,97.1819
0.771927,97.2486
0.77501,97.3153
0.780976,97.382
0.786832,97.4487
0.787039,97.5154
0.786856,97.5821
0.785997,97.6488
0.789146,97.7155
0.787257,97.7822
0.784526,97.8489
0.784893,97.9156
0.782013,97.9823
0.777838,98.049
0.775255,98.1157
0.771034,98.1824
0.762395,98.2491
0.760218,98.3158
0.754057,98.3825
0.748072,98.4492
0.745574,98.5159
0.740174,98.5826
0.74147,98.6493
0.743097,98.716
0.744111,98.7827
0.743081,98.8494
0.745711,98.9161
0.748345,98.9828
0.747794,99.0495
0.746889,99.1162
0.741598,99.1829
0.739964,99.2496
0.73861,99.3163
0.737158,99.383
0.734439,99.4497
0.729027,99.5164
0.726643,99.5831
0.72756,99.6498
0.729651,99.7165
0.730548,99.7832
0.73392,99.8499
0.73026,99.9166
0.729128,99.9833
0.723716,100.05
0.725242,100.117
0.726573,100.183
0.725968,100.25
0.727248,100.317
0.721656,100.383
0.709147,100.45
0.708932,100.517
0.708413,100.584
0.713677,100.65
0.71491,100.717
0.712499,100.784
0.71068,100.85
0.708811,100.917
0.708566,100.984
0.706576,101.05
0.70276,101.117
0.703415,101.184
0.703341,101.251
0.700489,101.317
0.696369,101.384
0.692506,101.451
0.693817,101.517
0.692006,101.584
0.691363,101.651
0.687816,101.717
0.685295,101.784
0.68336,101.851
0.68249,101.918
0.68011,101.984
0.684823,102.051
0.691921,102.118
0.69695,102.184
0.706974,102.251
0.707898,102.318
0.712479,102.384
0.716092,102.451
0.716307,102.518
0.717013,102.585
0.717372,102.651
0.718168,102.718
0.717821,102.785
0.718753,102.851
0.718461,102.918
0.714641,102.985
0.714098,103.051
0.711445,103.118
0.714965,103.185
0.714352,103.252
0.713478,103.318
0.718656,103.385
0.718999,103.452
0.711242,103.518
0.710965,103.585
0.710817,103.652
0.70919,103.718
0.709401,103.785
0.71411,103.852
0.721465,103.919
0.726046,103.985
0.730232,104.052
0.731996,104.119
0.732492,104.185
0.731103,104.252
0.730841,104.319
0.729522,104.385
0.726171,104.452
0.725765,104.519
0.724571,104.586
0.723463,104.652
0.719011,104.719
0.715807,104.786
0.720439,104.852
0.726931,104.919
0.732581,104.986
0.726311,105.052
0.726116,105.119
0.728637,105.186
0.729905,105.253
0.730006,105.319
0.727353,105.386
0.725176,105.453
0.727505,105.519
0.728812,105.586
0.72912,105.653
0.730927,105.719
0.731684,105.786
0.731813,105.853
0.733608,105.92
0.738165,105.986
0.739788,106.053
0.748856,106.12
0.749909,106.186
0.748263,106.253
0.744049,106.32
0.738337,106.386
0.719873,106.453
0.713533,106.52
0.681924,106.587
0.680496,106.653
0.665045,106.72
0.659754,106.787
0.653948,106.853
0.634345,106.92
0.63481,106.987
0.609506,107.053
0.608519,107.12
0.607177,107.187
0.603537,107.254
0.550226,107.32
0.545575,107.387
0.542251,107.454
0.536905,107.52
0.509253,107.587
0.508305,107.654
0.501672,107.72
0.490509,107.787
0.485959,107.854
0.4821,107.921
0.481024,107.987
0.481144,108.054
0.472841,108.121
0.467238,108.187
0.463138,108.254
0.448338,108.321
0.447382,108.387
0.454331,108.454
0.45874,108.521
0.460773,108.588
0.460851,108.654
0.459583,108.721
0.469646,108.788
0.474484,108.854
0.476751,108.921
0.477087,108.988
0.49825,109.054
0.503201,109.121
0.505375,109.188
0.500396,109.255
0.499545,109.321
0.490591,109.388
0.483275,109.455
0.481187,109.521
0.467543,109.588
0.461686,109.655
0.458405,109.721
0.439528,109.788
0.438221,109.855
0.424393,109.922
0.411259,109.988
0.406351,110.055
0.395894,110.122
0.391489,110.188
0.392675,110.255
0.391625,110.322
0.387423,110.388
0.387825,110.455
0.38134,110.522
0.388746,110.589
0.39054,110.655
0.400623,110.722
0.401508,110.789
0.401302,110.855
0.403674,110.922
0.406273,110.989
0.409386,111.055
0.415972,111.122
0.410245,111.189
0.414018,111.256
0.412839,111.322
0.411942,111.389
0.408372,111.456
0.408575,111.522
0.40486,111.589
0.400993,111.656
0.397993,111.722
0.393908,111.789
0.389549,111.856
0.388063,111.923
0.387716,111.989
0.387095,112.056
0.385917,112.123
0.37729,112.189
0.376264,112.256
0.37047,112.323
0.364909,112.389
0.362385,112.456
0.364843,112.523
0.366267,112.59
0.364328,112.656
0.352993,112.723
0.351433,112.79
0.3497,112.856
0.351975,112.923
0.353048,112.99
0.348323,113.056
0.346216,113.123
0.345545,113.19
0.339232,113.257
0.336571,113.323
0.332544,113.39
0.327144,113.457
0.322372,113.523
0.32092,113.59
0.31712,113.657
0.316808,113.723
0.317635,113.79
0.312009,113.857
0.310393,113.924
0.300276,113.99
0.292804,114.057
0.291852,114.124
0.293022,114.19
0.294591,114.257
0.298856,114.324
0.304556,114.39
0.305926,114.457
0.302984,114.524
0.293081,114.591
0.290954,114.657
0.279034,114.724
0.272093,114.791
0.268394,114.857
0.269721,114.924
0.273248,114.991
0.275281,115.057
0.290888,115.124
0.297627,115.191
0.3117,115.258
0.324904,115.324
0.329992,115.391
0.335416,115.458
0.338198,115.524
0.328186,115.591
0.32593,115.658
0.324533,115.724
0.323187,115.791
0.325969,115.858
0.332723,115.925
0.337234,115.991
0.352127,116.058
0.35677,116.125
0.370173,116.191
0.378691,116.258
0.380532,116.325
0.384458,116.391
0.387797,116.458
0.389116,116.525
0.393486,116.592
0.405246,116.658
0.406608,116.725
0.44492,116.792
0.453165,116.858
0.46869,116.925
0.495987,116.992
0.505827,117.058
0.518376,117.125
0.533019,117.192
0.540819,117.259
0.548256,117.325
0.561893,117.392
0.567601,117.459
0.58002,117.525
0.577059,117.592
0.575299,117.659
0.57798,117.725
0.580169,117.792
0.572556,117.859
0.568857,117.926
0.560367,117.992
0.558428,118.059
0.553285,118.126
0.515508,118.192
0.487524,118.259
0.476462,118.326
0.459486,118.392
0.452462,118.459
0.445646,118.526
0.428408,118.593
0.391352,118.659
0.386584,118.726
0.380099,118.793
0.369564,118.859
0.366739,118.926
0.349575,118.993
0.348631,119.059
0.339731,119.126
0.333234,119.193
0.337304,119.26
0.336719,119.326
0.330573,119.393
0.329984,119.46
0.324393,119.526
0.321533,119.593
0.319941,119.66
0.303405,119.726
0.298547,119.793
0.293288,119.86
0.286659,119.927
0.283084,119.993
0.278344,120.06
0.275105,120.127
0.272975,120.193
0.271188,120.26
0.267426,120.327
0.259283,120.393
0.255881,120.46
0.250446,120.527
0.248027,120.594
0.241003,120.66
0.241089,120.727
0.237047,120.794
0.23464,120.86
0.233707,120.927
0.226446,120.994
0.219177,121.06
0.214838,121.127
0.20458,121.194
0.197619,121.261
0.19337,121.327
0.173982,121.394
0.170381,121.461
0.164329,121.527
0.158761,121.594
0.155671,121.661
0.15107,121.727
0.150263,121.794
0.150056,121.861
0.143973,121.928
0.143677,121.994
0.144515,122.061
0.143556,122.128
0.143056,122.194
0.143544,122.261
0.142693,122.328
0.141878,122.394
0.142342,122.461
0.142623,122.528
0.142112,122.595
0.141242,122.661
0.141858,122.728
0.141144,122.795
0.159385,122.861
0.166241,122.928
0.178449,122.995
0.192235,123.061
0.198595,123.128
0.212426,123.195
0.225494,123.262
0.23247,123.328
0.248222,123.395
0.260384,123.462
0.264824,123.528
0.300783,123.595
0.323008,123.662
0.346953,123.728
0.36752,123.795
0.38811,123.862
0.401064,123.929
0.412078,123.995
0.411716,124.062
0.414342,124.129
0.418317,124.195
0.422153,124.262
0.458951,124.329
0.474227,124.395
0.491839,124.462
0.517966,124.529
0.529625,124.596
0.54767,124.662
0.562287,124.729
0.557304,124.796
0.545899,124.862
0.534693,124.929
0.532059,124.996
0.49715,125.062
0.492124,125.129
0.482354,125.196
0.485429,125.263
0.445775,125.329
0.437101,125.396
0.408969,125.463
0.401442,125.529
0.390642,125.596
0.372748,125.663
0.36464,125.729
0.35082,125.796
0.343188,125.863
0.340016,125.93
0.326016,125.996
0.325127,126.063
0.311209,126.13
0.308684,126.196
0.305828,126.263
0.297045,126.33
0.288352,126.396
0.28312,126.463
0.268897,126.53
0.254063,126.597
0.250383,126.663
0.231737,126.73
0.22995,126.797
0.230266,126.863
0.227398,126.93
0.225513,126.997
0.219321,127.063
0.216687,127.13
0.216562,127.197
0.216843,127.264
0.215294,127.33
0.213382,127.397
0.202438,127.464
0.200218,127.53
0.194654,127.597
0.189858,127.664
0.185625,127.73
0.175687,127.797
0.167805,127.864
0.16379,127.931
0.15839,127.997
0.149841,128.064
0.14711,128.131
0.144484,128.197
0.144164,128.264
0.143606,128.331
0.143259,128.397
0.143407,128.464
0.143349,128.531
0.143809,128.598
0.143993,128.664
0.146587,128.731
0.148511,128.798
0.150267,128.864
0.160052,128.931
0.16379,128.998
0.171625,129.064
0.179366,129.131
0.183366,129.198
0.190963,129.265
0.201072,129.331
0.206008,129.398
0.217401,129.465
0.23071,129.531
0.238752,129.598
0.267696,129.665
0.273747,129.731
0.305001,129.798
0.321139,129.865
0.341307,129.932
0.365405,129.998
0.397127,130.065
0.40756,130.132
0.426671,130.198
0.442513,130.265
0.471257,130.332
0.508332,130.398
0.524377,130.465
0.53968,130.532
0.609865,130.599
0.627459,130.665
0.644303,130.732
0.660179,130.799
0.670137,130.865
0.679158,130.932
0.687418,130.999
0.690684,131.065
0.72534,131.132
0.730014,131.199
0.731641,131.266
0.738598,131.332
0.738703,131.399
0.738344,131.466
0.736846,131.532
0.731149,131.599
0.725273,131.666
0.724064,131.732
0.723623,131.799
0.72047,131.866
0.71809,131.933
0.715897,131.999
0.663422,132.066
0.655107,132.133
0.605051,132.199
0.5762,132.266
0.566469,132.333
0.508738,132.399
0.468959,132.466
0.462646,132.533
0.446863,132.6
0.426265,132.666
0.431365,132.733
0.445369,132.8
0.445966,132.866
0.442302,132.933
0.439196,133
0.435989,133.066
0.429691,133.133
0.427522,133.2
0.427413,133.267
0.419324,133.333
0.416601,133.4
0.415918,133.467
0.382479,133.533
0.368881,133.6
0.347328,133.667
0.328299,133.733
0.307147,133.8
0.278274,133.867
0.2688,133.934
0.265218,134
0.260817,134.067
0.252701,134.134
0.240055,134.2
0.231951,134.267
0.22977,134.334
0.225903,134.4
0.220281,134.467
0.21794,134.534
0.211268,134.601
0.200729,134.667
0.196023,134.734
0.18694,134.801
0.18161,134.867
0.179312,134.934
0.17285,135.001
0.172421,135.067
0.167872,135.134
0.161235,135.201
0.15919,135.268
0.154961,135.334
0.152787,135.401
0.151788,135.468
0.150774,135.534
0.151664,135.601
0.150653,135.668
0.150306,135.734
0.148281,135.801
0.146981,135.868
0.142923,135.935
0.142116,136.001
0.142131,136.068
0.13908,136.135
0.138366,136.201
0.136977,136.268
0.136946,136.335
0.137137,136.401
0.137071,136.468
0.13679,136.535
0.138331,136.602
0.137839,136.668
0.137839,136.735
0.138452,136.802
0.13867,136.868
0.13748,136.935
0.138312,137.002
0.139174,137.068
0.139498,137.135
0.139829,137.202
0.138772,137.269
0.139673,137.335
0.140532,137.402
0.141066,137.469
0.141854,137.535
0.141921,137.602
0.14185,137.669
0.142217,137.735
0.14322,137.802
0.143052,137.869
0.142845,137.936
0.141289,138.002
0.140134,138.069
0.141195,138.136
0.141066,138.202
0.141827,138.269
0.142128,138.336
0.142268,138.402
0.14297,138.469
0.1426,138.536
0.143138,138.603
0.14395,138.669
0.142931,138.736
0.143282,138.803
0.1445,138.869
0.143595,138.936
0.142178,139.003
0.14418,139.069
0.146353,139.136
0.152682,139.203
0.161321,139.27
0.165332,139.336
0.173588,139.403
0.178816,139.47
0.183085,139.536
0.197572,139.603
0.201178,139.67
0.20634,139.736
0.21092,139.803
0.212544,139.87
0.215712,139.937
0.218424,140.003
0.219758,140.07
0.219672,140.137
0.218201,140.203
0.217557,140.27
0.21254,140.337
0.21364,140.403
0.213726,140.47
0.216281,140.537
0.217955,140.604
0.217971,140.67
0.214998,140.737
0.212532,140.804
0.21055,140.87
0.205489,140.937
0.201817,141.004
0.200862,141.07
0.200744,141.137
0.198579,141.204
0.212181,141.271
0.216153,141.337
0.217873,141.404
0.218669,141.471
0.217971,141.537
0.221092,141.604
0.220749,141.671
0.220776,141.737
0.2224,141.804
0.225486,141.871
0.229329,141.938
0.228127,142.004
0.227722,142.071
0.221085,142.138
0.212817,142.204
0.211256,142.271
0.207233,142.338
0.204857,142.404
0.203429,142.471
0.20314,142.538
0.202383,142.605
0.200947,142.671
0.193495,142.738
0.191532,142.805
0.18838,142.871
0.184482,142.938
0.184365,143.005
0.181087,143.071
0.178446,143.138
0.177825,143.205
0.173486,143.272
0.17026,143.338
0.167435,143.405
0.160946,143.472
0.158745,143.538
0.156533,143.605
0.154672,143.672
0.153072,143.738
0.152932,143.805
0.14974,143.872
0.149693,143.939
0.148039,144.005
0.147469,144.072
0.147192,144.139
0.151429,144.205
0.154836,144.272
0.161102,144.339
0.162027,144.405
0.161816,144.472
0.160326,144.539
0.157263,144.606
0.156876,144.672
0.153572,144.739
0.152147,144.806
0.151866,144.872
0.148191,144.939
0.14601,145.006
0.145791,145.072
0.145678,145.139
0.145549,145.206
0.146322,145.273
0.144726,145.339
0.144266,145.406
0.143786,145.473
0.143423,145.539
0.142803,145.606
0.142081,145.673
0.140134,145.739
0.139334,145.806
0.137184,145.873
0.137605,145.94
0.136259,146.006
0.136056,146.073
0.135455,146.14
0.134472,146.206
0.13645,146.273
0.138651,146.34
0.148944,146.406
0.158078,146.473
0.162706,146.54
0.1855,146.607
0.191056,146.673
0.198903,146.74
0.218018,146.807
0.225486,146.873
0.231108,146.94
0.258206,147.007
0.264083,147.073
0.270177,147.14
0.272175,147.207
0.274735,147.274
0.25807,147.34
0.254254,147.407
0.243567,147.474
0.236177,147.54
0.232704,147.607
0.223098,147.674
0.226836,147.74
0.227624,147.807
0.23089,147.874
0.221646,147.941
0.207744,148.007
0.206761,148.074
0.199043,148.141
0.19264,148.207
0.191322,148.274
0.191926,148.341
0.1914,148.407
0.188817,148.474
0.188192,148.541
0.188688,148.608
0.18623,148.674
0.181696,148.741
0.165909,148.808
0.16374,148.874
0.15921,148.941
0.153735,149.008
0.150793,149.074
0.147083,149.141
0.143801,149.208
0.142291,149.275
0.143392,149.341
0.147758,149.408
0.149599,149.475
0.154668,149.541
0.162191,149.608
0.163907,149.675
0.164836,149.741
0.164372,149.808
0.165312,149.875
0.162596,149.942
0.162511,150.008
0.163825,150.075
0.165016,150.142
0.164856,150.208
0.163334,150.275
0.163494,150.342
0.162612,150.408
0.159787,150.475
0.156502,150.542
0.150255,150.609
0.143091,150.675
0.14045,150.742
0.147157,150.809
0.148761,150.875
0.15246,150.942
0.156381,151.009
0.160205,151.075
0.161516,151.142
0.167501,151.209
0.167571,151.276
0.164216,151.342
0.159799,151.409
0.158371,151.476
0.156681,151.542
0.155952,151.609
0.155682,151.676
0.153638,151.742
0.149939,151.809
0.147883,151.876
0.144613,151.943
0.147118,152.009
0.151055,152.076
0.156377,152.143
0.157255,152.209
0.155199,152.276
0.15356,152.343
0.151699,152.409
0.145015,152.476
0.142806,152.543
0.141078,152.61
0.137898,152.676
0.137633,152.743
0.138265,152.81
0.139962,152.876
0.140801,152.943
0.141948,153.01
0.142849,153.076
0.143536,153.143
0.142799,153.21
0.142135,153.277
0.141847,153.343
0.139919,153.41
0.139825,153.477
0.140403,153.543
0.14068,153.61
0.141253,153.677
0.141597,153.743
0.141488,153.81
0.141312,153.877
0.143794,153.944
0.149408,154.01
0.152249,154.077
0.167279,154.144
0.171918,154.21
0.180966,154.277
0.188052,154.344
0.190358,154.41
0.192886,154.477
0.189297,154.544
0.188185,154.611
0.190982,154.677
0.192855,154.744
0.1936,154.811
0.20577,154.877
0.208033,154.944
0.206305,155.011
0.204935,155.077
0.203788,155.144
0.201439,155.211
0.199632,155.278
0.200136,155.344
0.198567,155.411
0.200339,155.478
0.201232,155.544
0.199851,155.611
0.199668,155.678
0.197713,155.744
0.191556,155.811
0.188087,155.878
0.17987,155.945
0.174587,156.011
0.174087,156.078
0.173264,156.145
0.170381,156.211
0.16557,156.278
0.167891,156.345
0.170821,156.411
0.173459,156.478
0.18248,156.545
0.184115,156.612
0.184946,156.678
0.187833,156.745
0.188547,156.812
0.188703,156.878
0.190853,156.945
0.191614,157.012
0.187205,157.078
0.180595,157.145
0.175234,157.212
0.164567,157.279
0.160747,157.345
0.154832,157.412
0.15015,157.479
0.147247,157.545
0.143329,157.612
0.1399,157.679
0.137551,157.745
0.133735,157.812
0.130395,157.879
0.129099,157.946
0.127004,158.012
0.126251,158.079
0.125272,158.146
0.125268,158.212
0.125303,158.279
0.125123,158.346
0.125182,158.412
0.12526,158.479
0.1254,158.546
0.125428,158.613
0.125486,158.679
0.125069,158.746
0.125127,158.813
0.124889,158.879
0.124983,158.946
0.124905,159.013
0.125123,159.079
0.125174,159.146
0.125041,159.213
0.125049,159.28
0.124811,159.346
0.124807,159.413
0.124585,159.48
0.124604,159.546
0.12455,159.613
0.124647,159.68
0.124589,159.746
0.1248,159.813
0.124839,159.88
0.124562,159.947
0.124675,160.013
0.124495,160.08
0.124511,160.147
0.124472,160.213
0.123364,160.28
0.123418,160.347
0.123629,160.413
0.123477,160.48
0.123863,160.547
0.123922,160.614
0.123777,160.68
0.123645,160.747
0.123594,160.814
0.123391,160.88
0.123446,160.947
0.123438,161.014
0.124082,161.08
0.134519,161.147
0.13757,161.214
0.142557,161.281
0.147933,161.347
0.150907,161.414
0.156884,161.481
0.161051,161.547
0.162105,161.614
0.162323,161.681
0.160911,161.747
0.161918,161.814
0.164953,161.881
0.167731,161.948
0.172971,162.014
0.180264,162.081
0.184794,162.148
0.193546,162.214
0.204198,162.281
0.210788,162.348
0.227437,162.414
0.234842,162.481
0.238729,162.548
0.259299,162.615
0.261507,162.681
0.277501,162.748
0.284809,162.815
0.287907,162.881
0.292148,162.948
0.297822,163.015
0.301805,163.081
0.309437,163.148
0.311576,163.215
0.312863,163.282
0.311096,163.348
0.314131,163.415
0.311033,163.482
0.307806,163.548
0.306242,163.615
0.301809,163.682
0.296031,163.748
0.294376,163.815
0.285449,163.882
0.288247,163.949
0.291739,164.015
0.291192,164.082
0.298629,164.149
0.29175,164.215
0.287216,164.282
0.284228,164.349
0.279717,164.415
0.277442,164.482
0.268336,164.549
0.266139,164.616
0.265468,164.682
0.262803,164.749
0.234121,164.816
0.234206,164.882
0.235592,164.949
0.237027,165.016
0.240738,165.082
0.246216,165.149
0.248729,165.216
0.248745,165.283
0.245334,165.349
0.245982,165.416
0.246599,165.483
0.244812,165.549
0.242744,165.616
0.241979,165.683
0.230028,165.749
0.22579,165.816
0.220402,165.883
0.215177,165.95
0.212571,166.016
0.208216,166.083
0.203921,166.15
0.202153,166.216
0.19646,166.283
0.191376,166.35
0.188001,166.416
0.180744,166.483
0.179796,166.55
0.178844,166.617
0.179288,166.683
0.17932,166.75
0.178945,166.817
0.179398,166.883
0.176526,166.95
0.17541,167.017
0.174864,167.083
0.173994,167.15
0.174005,167.217
0.173873,167.284
0.173931,167.35
0.176499,167.417
0.178153,167.484
0.181649,167.55
0.186218,167.617
0.188848,167.684
0.192414,167.75
0.19488,167.817
0.193846,167.884
0.196663,167.951
0.197724,168.017
0.199952,168.084
0.202079,168.151
0.202567,168.217
0.202208,168.284
0.200608,168.351
0.200647,168.417
0.198052,168.484
0.19687,168.551
0.196667,168.618
0.196722,168.684
0.197088,168.751
0.194478,168.818
0.19248,168.884
0.191844,168.951
0.190498,169.018
0.19234,169.084
0.192609,169.151
0.193803,169.218
0.194435,169.285
0.19534,169.351
0.19481,169.418
0.19442,169.485
0.194903,169.551
0.197284,169.618
0.197822,169.685
0.198626,169.751
0.20076,169.818
0.202173,169.885
0.203058,169.952
0.203355,170.018
0.203113,170.085
0.202516,170.152
0.202984,170.218
0.203312,170.285
0.201498,170.352
0.202005,170.418
0.202149,170.485
0.2025,170.552
0.202403,170.619
0.201814,170.685
0.201759,170.752
0.201981,170.819
0.200807,170.885
0.200288,170.952
0.200011,171.019
0.198392,171.085
0.198493,171.152
0.198119,171.219
0.199145,171.286
0.199492,171.352
0.198357,171.419
0.197717,171.486
0.19735,171.552
0.196488,171.619
0.196573,171.686
0.196296,171.752
0.192793,171.819
0.191599,171.886
0.1901,171.953
0.188801,172.019
0.187724,172.086
0.187681,172.153
0.186967,172.219
0.186288,172.286
0.186081,172.353
0.185715,172.419
0.185492,172.486
0.185847,172.553
0.185371,172.62
0.18614,172.686
0.185348,172.753
0.185594,172.82
0.186522,172.886
0.186831,172.953
0.186811,173.02
0.186811,173.086
0.186518,173.153
0.186569,173.22
0.185925,173.287
0.186234,173.353
0.186261,173.42
0.185641,173.487
0.185364,173.553
0.18509,173.62
0.184649,173.687
0.184509,173.753
0.184806,173.82
0.185168,173.887
0.184942,173.954
0.184006,174.02
0.184934,174.087
0.184665,174.154
0.183573,174.22
0.183167,174.287
0.181942,174.354
0.181376,174.42
0.181235,174.487
0.181512,174.554
0.181953,174.621
0.182531,174.687
0.183159,174.754
0.18399,174.821
0.1863,174.887
0.188809,174.954
0.19021,175.021
0.193378,175.087
0.195656,175.154
0.195945,175.221
0.195403,175.288
0.19362,175.354
0.192285,175.421
0.190237,175.488
0.187705,175.554
0.185613,175.621
0.184275,175.688
0.183779,175.754
